['Kinnan| Bonder Prodigy'],['GU'],"['Nyxbloom Ancient', 'Mirage Mirror', 'Dispel', 'Tezzeret the Seeker', 'Simic Signet', 'Emergence Zone', 'Mox Opal', ""Minamo| School at Water's Edge"", 'Basalt Monolith', 'Chord of Calling', 'Chrome Mox', 'Pongify', 'Perplexing Chimera', 'Thrasios| Triton Hero', 'Misty Rainforest', 'Flooded Strand', 'Polluted Delta', 'Verdant Catacombs', 'Talisman of Curiosity', 'Force of Vigor', 'Moonsilver Key', 'Boseiju| Who Endures', 'The One Ring', 'Invasion of Ikoria // Zilortha| Apex of Ikoria', 'Arcane Signet', 'Llanowar Elves', 'Thorn Mammoth', 'Phyrexian Metamorph', 'Forest', 'Island', 'Seedborn Muse', 'Transmute Artifact', 'Mana Drain', 'City of Brass', 'Mana Vault', 'Ancient Tomb', 'Trophy Mage', 'Void Winnower', 'Tidespout Tyrant', 'Trinisphere', 'Grim Monolith', 'Fellwar Stone', 'Waterlogged Grove', 'Manglehorn', 'Mana Confluence', 'Mental Misstep', 'Spellskite', 'Consecrated Sphinx', 'Rhystic Study', ""Gaea's Cradle"", 'Fyndhorn Elves', 'Mystic Remora', 'Sol Ring', 'Crop Rotation', 'Springleaf Drum', 'Mox Diamond', 'Chain of Vapor', 'Gemstone Caverns', 'Nezahal| Primal Tide', 'Flusterstorm', 'Homeward Path', 'Mindbreak Trap', 'Bloom Tender', 'Glen Elendra Archmage', 'Fabricate', 'Tropical Island', 'Rejuvenating Springs', 'Sea Gate Restoration // Sea Gate| Reborn', 'Pact of Negation', 'Wandering Archaic // Explore the Vastlands', 'Scalding Tarn', 'Endurance', 'Treasure Vault', 'Hullbreaker Horror', 'Otawara| Soaring City', 'Colossal Skyturtle', 'March of Swirling Mist', 'Elvish Spirit Guide', ""Green Sun's Zenith"", 'Yavimaya Coast', 'Force of Will', 'Command Tower', 'Birds of Paradise', 'Mox Amber', 'Worldly Tutor', 'Armored Scrapgorger', 'Swan Song', ""An Offer You Can't Refuse"", 'Cyclonic Rift', 'Finale of Devastation', 'Fierce Guardianship', 'Elvish Mystic', 'Breeding Pool', 'Volatile Stormdrake', 'Cephalid Coliseum', 'Sink into Stupor // Soporific Springs', 'Pollywog Prodigy', 'Force of Negation', 'Lotus Petal']"
"[""Yuriko| the Tiger's Shadow""]",['BU'],"['Dark Ritual', 'Demonic Tutor', 'Dismember', 'Lotus Petal', 'Misdirection', 'Ornithopter', 'Universal Automaton', ""Grafdigger's Cage"", ""Lim-Dûl's Vault"", ""Sakashima's Student"", 'Mystical Tutor', 'Watery Grave', 'Consign // Oblivion', 'Fourth Bridge Prowler', 'Wingcrafter', 'Mothdust Changeling', 'Commandeer', 'Saprazzan Legate', 'Submerge', 'Phyrexian Walker', 'Faerie Seer', 'Force of Negation', 'Force of Despair', 'Ingenious Infiltrator', 'Mist-Syndicate Naga', 'Deadly Rollick', 'Fierce Guardianship', 'Temporal Trespass', 'Snuff Out', 'Mana Confluence', 'Mental Misstep', 'Null Rod', 'Demonic Consultation', 'Underground Sea', ""Thassa's Oracle"", 'Chrome Mox', 'Force of Will', 'Toxic Deluge', 'Rhystic Study', 'Cover of Darkness', 'Bloodstained Mire', 'Flooded Strand', 'Polluted Delta', 'Tetsuko Umezawa| Fugitive', 'Flusterstorm', 'Mindbreak Trap', 'Tainted Pact', 'Clearwater Pathway // Murkwater Pathway', 'Sea Gate Restoration // Sea Gate| Reborn', ""Agadeem's Awakening // Agadeem| the Undercrypt"", 'Changeling Outcast', 'Vampiric Tutor', 'Opposition Agent', 'Weathered Runestone', 'Gemstone Caverns', 'Sol Ring', 'Marsh Flats', 'Scalding Tarn', 'Misty Rainforest', 'Verdant Catacombs', 'Subtlety', 'Cursed Totem', 'Brainstorm', 'Ancient Tomb', 'Thousand-Faced Shadow', 'Silver-Fur Master', 'Covert Technician', 'Otawara| Soaring City', 'Island', 'Swamp', 'Prosperous Thief', 'March of Swirling Mist', 'Command Tower', 'Morphic Pool', 'Shadow of Mortality', 'Imperial Seal', 'City of Brass', ""Shizo| Death's Storehouse"", 'Underground River', 'Mox Amber', 'Mystic Remora', 'Orcish Bowmasters', 'Bloodchief Ascension', 'Talion| the Kindly Lord', 'Ingenious Prodigy', 'Spyglass Siren', 'Roaming Throne', 'Undercity Sewers', 'Satoru| the Infiltrator', 'Harrier Strix', 'Orochi Soul-Reaver', 'Flare of Denial', 'Flare of Malice', 'Harbinger of the Seas', 'Sink into Stupor // Soporific Springs', 'Hydroelectric Specimen // Hydroelectric Laboratory', 'Mockingbird', 'Counterbalance', 'Kaito| Bane of Nightmares']"
['Tameshi| Reality Architect'],['U'],"['Rhystic Study', 'Transmute Artifact', 'Mind Over Matter', ""Artificer's Intuition"", ""Surveyor's Scope"", 'Smothering Tithe', 'Dispel', 'Lotus Bloom', 'Pact of Negation', ""Grafdigger's Cage"", 'Silence', 'Seat of the Synod', 'Ancient Tomb', 'Intuition', 'Steal Enchantment', 'Grim Monolith', 'Fierce Guardianship', 'Spellskite', 'Cyclonic Rift', 'Hallowed Fountain', 'Mental Misstep', 'Phyrexian Metamorph', ""Serra's Sanctum"", ""Lion's Eye Diamond"", 'Copy Artifact', 'Mana Vault', 'Tundra', 'Chrome Mox', 'Mox Opal', 'Aether Spellbomb', 'Drannith Magistrate', 'Mox Diamond', 'Trickbind', 'Mox Amber', 'Swan Song', 'Ancient Den', 'Sea Gate Restoration // Sea Gate| Reborn', 'Mana Drain', 'Codex Shredder', ""Urza's Saga"", 'Scalding Tarn', 'Misty Rainforest', 'Portable Hole', 'Treasure Vault', 'Gemstone Caverns', 'Hullbreaker Horror', ""Alchemist's Retrieval"", 'Otawara| Soaring City', 'Swords to Plowshares', 'Sea of Clouds', 'Arcane Signet', 'Force of Negation', 'Sol Ring', 'Force of Will', 'Mystic Remora', 'Enlightened Tutor', 'Mystical Tutor', 'Soul-Guide Lantern', 'The One Ring', 'Reshape', 'Grand Abolisher', 'Counterbalance', 'Command Tower', 'Blind Obedience', 'Muddle the Mixture', 'Supreme Verdict', 'Path to Exile', 'Trouble in Pairs', 'Ranger-Captain of Eos', 'Meticulous Archive', 'Displacer Kitten', 'Flooded Strand', 'Polluted Delta', 'Talisman of Progress', 'Idyllic Tutor', 'Windswept Heath', 'Mindbreak Trap', 'Fomori Vault', 'Tezzeret the Seeker', 'Esper Sentinel', 'Sink into Stupor // Soporific Springs', 'Charitable Levy', 'Static Prison', 'Amphibian Downpour', 'Vexing Bauble', 'Expedition Map', 'Talon Gates of Madara', 'Apple of Eden| Isu Relic', 'Teferi| Time Raveler', ""An Offer You Can't Refuse"", ""Minamo| School at Water's Edge"", 'Marsh Flats', 'Flusterstorm', 'Island', 'Lotus Petal', 'Plains']"
['Urza| Lord High Artificer'],['U'],"[""Tormod's Crypt"", 'Timetwister', 'Power Artifact', 'Transmute Artifact', 'The Tabernacle at Pendrell Vale', 'Mana Vault', 'City of Traitors', 'Basalt Monolith', ""Sensei's Divining Top"", 'Ancient Tomb', 'Whir of Invention', 'Reshape', 'Lotus Petal', 'Grim Monolith', 'Fierce Guardianship', 'Mox Opal', 'Codex Shredder', 'Cyclonic Rift', 'Unwinding Clock', 'Tezzeret the Seeker', 'Gilded Drake', 'Jeweled Amulet', 'Mystic Remora', 'Rhystic Study', 'Mox Diamond', 'Gemstone Caverns', 'Voltaic Key', 'Dramatic Reversal', ""Inventors' Fair"", 'Misdirection', 'Etherium Sculptor', 'Chrome Mox', 'Pact of Negation', 'Solve the Equation', 'Resculpt', ""Urza's Saga"", 'Treasure Vault', 'Otawara| Soaring City', 'March of Swirling Mist', 'Imposter Mech', 'Emry| Lurker of the Loch', 'The Reality Chip', 'Muddle the Mixture', ""An Offer You Can't Refuse"", 'Manifold Key', 'Force of Negation', 'Force of Will', 'Aether Spellbomb', 'Mystical Tutor', 'The One Ring', 'Faerie Mastermind', 'Lórien Revealed', 'Swan Song', 'Everflowing Chalice', 'Sapphire Medallion', 'Counterspell', 'Hullbreaker Horror', 'Forensic Gadgeteer', 'Phyrexian Metamorph', 'Mana Drain', 'Mindbreak Trap', 'Winter Moon', 'Glaring Fleshraker', 'Consign to Memory', 'Arcane Signet', 'Rapid Hybridization', 'Consecrated Sphinx', 'Daze', 'Isochron Scepter', 'Back to Basics', 'Counterbalance', 'Karn| the Great Creator', 'Mental Misstep', 'Static Orb', 'Delay', 'Sol Ring', 'Fabricate', 'Trinisphere', 'Winter Orb', 'Flusterstorm', 'Harbinger of the Seas', 'Island']"
['Gyruda| Doom of Depths'],['BU'],"['Massacre Wurm', 'Vampiric Tutor', 'Deadeye Navigator', 'Mana Confluence', 'Nightmare Shepherd', 'Cyclonic Rift', 'Phyrexian Metamorph', 'Toxic Deluge', 'Grim Monolith', 'Cabal Ritual', 'Heartless Summoning', 'Clearwater Pathway // Murkwater Pathway', 'Morphic Pool', 'Resculpt', ""Urza's Saga"", 'Demonic Tutor', 'Mirrorhall Mimic // Ghastly Mimicry', 'Island', 'Swamp', 'Forbidden Orchard', 'Dismember', 'Windfall', 'Exotic Orchard', 'Dark Ritual', 'Talisman of Dominance', 'Underground River', 'Mystic Remora', 'Sakashima the Impostor', 'The One Ring', ""Thassa's Oracle"", 'Urborg| Tomb of Yawgmoth', 'Sol Ring', 'Command Tower', 'Ghostly Flicker', 'Talion| the Kindly Lord', 'Leyline of the Void', 'Cavern of Souls', 'Arcane Signet', 'Watery Grave', 'Drowned Catacomb', 'Polluted Delta', 'Reanimate', 'Flusterstorm', 'Cephalid Coliseum', 'Amphibian Downpour', 'Flare of Denial', 'Demonic Counsel', 'Sacrifice', 'Phantasmal Image', 'Gloomlake Verge', 'Dauthi Voidwalker', ""Sakashima's Student"", 'Chrome Mox', 'Ancient Tomb', 'Misty Rainforest', 'Mox Diamond', 'Lotus Petal', 'Steal Enchantment', 'Gilded Drake', 'Force of Will', 'Essence Flux', 'Gemstone Caverns', 'Clever Impersonator', 'Opposition Agent', 'Tainted Pact', 'Marsh Flats', 'Scalding Tarn', 'Snow-Covered Island', 'Otawara| Soaring City', 'Ruthless Technomancer', 'Mana Vault', 'Imperial Seal', 'Force of Negation', 'City of Brass', 'Underground Sea', 'Orcish Bowmasters', 'Rhystic Study', 'Flesh Duplicate', 'Auton Soldier', 'Roaming Throne', 'Tidespout Tyrant', 'Gigantoplasm', 'Stunt Double', 'Vizier of Many Faces', 'Bloodstained Mire', 'Flooded Strand', 'Mana Drain', 'Mindbreak Trap', 'Strix Serenade', 'Snuff Out', 'Stifle', 'Displacer Kitten', 'Mental Misstep', 'Metamorphosis Fanatic', 'Fierce Guardianship', 'Sakashima of a Thousand Faces', 'Mox Opal', 'Black Market Connections', 'Fatal Push']"
['Najeela| the Blade-Blossom'],['R'],"['Culling the Weak', 'Cabal Ritual', 'Eldritch Evolution', 'Chance for Glory', 'Mnemonic Betrayal', 'Brain Freeze', 'Intuition', 'Dark Ritual', 'Deflecting Swat', 'Verdant Catacombs', 'Marsh Flats', 'Mana Vault', 'Mental Misstep', ""Gaea's Cradle"", ""Lion's Eye Diamond"", 'Badlands', 'Bayou', 'Plateau', 'Red Elemental Blast', 'Scrubland', 'Savannah', 'Tropical Island', 'Tundra', 'Taiga', 'Volcanic Island', 'Ad Nauseam', 'Underground Sea', 'Chain of Vapor', 'Gemstone Caverns', 'Windswept Heath', ""Eladamri's Call"", 'Mindbreak Trap', 'Tinder Wall', 'Worldly Tutor', 'Pact of Negation', ""Angel's Grace"", 'Simian Spirit Guide', 'Tainted Pact', 'Culling Ritual', 'Misty Rainforest', 'Scalding Tarn', 'Ignoble Hierarch', 'Esper Sentinel', 'Grim Hireling', 'Otawara| Soaring City', 'Professional Face-Breaker', 'City of Brass', 'Force of Will', 'Mox Amber', ""Sevinne's Reclamation"", 'Vampiric Tutor', 'The One Ring', 'Orcish Bowmasters', 'Swan Song', 'Grand Abolisher', 'Diabolic Intent', 'Cyclonic Rift', 'Flooded Strand', 'Bloodstained Mire', 'Guide of Souls', 'Final Fortune', ""Summoner's Pact"", 'Noble Hierarch', 'Mox Diamond', 'Demonic Tutor', 'Chrome Mox', 'Mana Confluence', 'Opposition Agent', 'Chatterfang| Squirrel General', 'Arid Mesa', 'Arcane Signet', 'Elvish Spirit Guide', 'Mystic Remora', 'Imperial Seal', 'Force of Negation', 'Birds of Paradise', 'Demonic Consultation', 'Enlightened Tutor', 'Exotic Orchard', 'Ragavan| Nimble Pilferer', ""Thassa's Oracle"", 'Samut| Vizier of Naktamun', 'Ancient Tomb', 'Rhystic Study', 'Silence', 'Underworld Breach', 'Deathrite Shaman', 'Command Tower', 'Sol Ring', 'Wooded Foothills', 'Polluted Delta', 'Flusterstorm', 'Warren Soultrader', 'Derevi| Empyrial Tactician', 'Ranger-Captain of Eos', 'Swords to Plowshares', 'Fierce Guardianship', 'Lotus Petal', 'Mox Opal']"
"['Krark| the Thumbless', 'Sakashima of a Thousand Faces']","['', '']","['City of Traitors', 'Paradise Mantle', 'Rite of Flame', 'Mental Misstep', 'Final Fortune', ""Lion's Eye Diamond"", 'Volcanic Island', 'Blood Moon', 'Mox Amber', 'Veyran| Voice of Duality', 'Imperial Recruiter', 'Otawara| Soaring City', 'Mystic Remora', 'Overmaster', 'Underworld Breach', 'Molten Duplication', 'Ancient Tomb', 'Misty Rainforest', 'Scalding Tarn', 'Arid Mesa', 'Polluted Delta', 'Desperate Ritual', 'Gitaxian Probe', 'Mox Diamond', 'Wheel of Fortune', 'Peek', 'Frantic Search', 'Grim Monolith', 'Spellseeker', 'Gut Shot', 'Twinflame', 'Rhystic Study', 'Treasonous Ogre', 'Dualcaster Mage', 'Mox Opal', 'Expedite', 'Chrome Mox', 'Defense Grid', 'Lotus Petal', 'Pact of Negation', ""Mind's Desire"", 'Crimson Wisps', ""Jeska's Will"", 'Birgi| God of Storytelling // Harnfel| Horn of Bounty', 'Opt', 'Gemstone Caverns', 'Grapeshot', 'Harmonic Prodigy', 'Strike It Rich', 'Tavern Scoundrel', 'You Find Some Prisoners', 'Consider', 'Brain Freeze', 'Mana Vault', 'Pyretic Ritual', 'Lightning Bolt', 'Mystical Tutor', 'Gamble', 'Snap', 'City of Brass', ""An Offer You Can't Refuse"", 'Sol Ring', 'Storm-Kiln Artist', 'The One Ring', 'Borne Upon a Wind', 'Light Up the Stage', 'Bloodstained Mire', 'Wooded Foothills', 'Arcane Signet', 'Flusterstorm', 'Ashling| Flame Dancer', 'Might of the Meek', 'Into the Flood Maw', 'Submerge', 'Simian Spirit Guide', 'Daze', 'Serum Powder', 'Mindbreak Trap', 'Mogg Salvage', 'Force of Negation', 'Force of Will', 'Deflecting Swat', 'Flare of Duplication', 'Pinnacle Monk // Mystic Peak', 'Step Through', 'Mountain', 'Island', 'Fierce Guardianship']"
['Kinnan| Bonder Prodigy'],['GU'],"['Thorn Mammoth', 'Crop Rotation', 'Lotus Petal', 'Transmute Artifact', 'Breeding Pool', 'Basalt Monolith', 'Ancient Tomb', 'Trophy Mage', 'Dispel', 'Chord of Calling', 'Glen Elendra Archmage', 'Grim Monolith', 'Mana Vault', 'Emergence Zone', 'Command Tower', 'Manglehorn', 'Mox Opal', 'Spellskite', 'Mana Confluence', 'Tezzeret the Seeker', ""Gaea's Cradle"", 'Mystic Remora', 'Tropical Island', 'Nyxbloom Ancient', 'Rhystic Study', 'Mox Diamond', 'Gemstone Caverns', 'Fabricate', 'Elvish Mystic', 'Perplexing Chimera', 'Clever Impersonator', 'Polluted Delta', 'Nezahal| Primal Tide', 'Chrome Mox', 'Llanowar Elves', 'Sea Gate Restoration // Sea Gate| Reborn', 'Mana Drain', 'Pact of Negation', 'Wandering Archaic // Explore the Vastlands', 'Scalding Tarn', 'Misty Rainforest', 'Endurance', 'Moonsilver Key', 'Hullbreaker Horror', 'Boseiju| Who Endures', 'Otawara| Soaring City', 'March of Swirling Mist', 'Colossal Skyturtle', 'Force of Negation', ""Green Sun's Zenith"", 'Force of Will', 'Birds of Paradise', 'Mox Amber', 'Springleaf Drum', 'Worldly Tutor', 'Elvish Spirit Guide', 'Armored Scrapgorger', 'The One Ring', 'Invasion of Ikoria // Zilortha| Apex of Ikoria', 'Arcane Signet', ""Minamo| School at Water's Edge"", 'Homeward Path', 'Swan Song', 'Rejuvenating Springs', 'Cyclonic Rift', 'Finale of Devastation', 'Fierce Guardianship', 'Talisman of Curiosity', 'Waterlogged Grove', 'Tidespout Tyrant', 'Island', 'Simic Signet', 'Phyrexian Metamorph', 'Seedborn Muse', 'Wooded Foothills', 'Treasure Vault', 'Mindbreak Trap', 'Force of Vigor', 'Sol Ring', 'Forest', 'Volatile Stormdrake', 'Cephalid Coliseum', 'Sink into Stupor // Soporific Springs', 'Mirage Mirror', 'Pongify', 'Valley Floodcaller', ""An Offer You Can't Refuse"", 'Fellwar Stone', 'Consecrated Sphinx', 'Chain of Vapor', 'City of Brass', 'Mental Misstep', 'Enduring Vitality', 'Yavimaya Coast', 'Thrasios| Triton Hero', 'Verdant Catacombs', 'Fyndhorn Elves', 'Trinisphere', 'Flusterstorm']"
['Baylen| the Haymaker'],['GRW'],"['Veil of Summer', 'Survival of the Fittest', 'Temple Garden', 'Scalding Tarn', 'Stony Silence', 'Verdant Catacombs', 'Emergence Zone', 'Ranger-Captain of Eos', 'Null Rod', 'Carpet of Flowers', ""Gaea's Cradle"", 'Plateau', 'Red Elemental Blast', 'Savannah', 'Taiga', 'Path to Exile', 'Crop Rotation', 'Drannith Magistrate', 'Dualcaster Mage', 'Sacred Foundry', ""Avacyn's Pilgrim"", 'Swords to Plowshares', 'Imperial Recruiter', 'Esper Sentinel', 'Exotic Orchard', 'Boseiju| Who Endures', 'Elvish Spirit Guide', 'Lightning Bolt', 'Minsc & Boo| Timeless Heroes', 'Collector Ouphe', 'Aura Mutation', ""Green Sun's Zenith"", 'Forbidden Orchard', 'City of Brass', 'Smothering Tithe', 'Touch the Spirit Realm', 'Worldly Tutor', 'Enlightened Tutor', 'Gamble', 'Deafening Silence', 'Delighted Halfling', 'Ancient Tomb', 'Gemstone Caverns', 'Farmer Cotton', 'Village Bell-Ringer', 'Finale of Devastation', 'Deflecting Swat', 'Pyroblast', 'Blind Obedience', 'Eldritch Evolution', 'Birds of Paradise', 'Cavern of Souls', 'Kellan| Daring Traveler // Journey On', 'Get Lost', 'Kutzil| Malamet Exemplar', 'Charismatic Conqueror', 'Chord of Calling', 'Delney| Streetwise Lookout', ""Archdruid's Charm"", ""Smuggler's Share"", 'Simian Spirit Guide', 'Windswept Heath', 'Wooded Foothills', 'Bloodstained Mire', 'Final Showdown', 'High Noon', 'Molten Duplication', 'Force of Vigor', 'Grand Abolisher', 'Aven Interrupter', 'Six', 'Endurance', 'Bridgeworks Battle // Tanglespan Bridgeworks', 'Shifting Woodland', 'Springheart Nantuko', 'Ocelot Pride', 'Talon Gates of Madara', 'Arasta of the Endless Web', 'Jacked Rabbit', 'The Jolly Balloon Man', 'Mana Confluence', 'Sanctum Weaver', 'Ragavan| Nimble Pilferer', 'Arid Mesa', 'Sylvan Library', 'Wild Growth', 'Invasion of Ikoria // Zilortha| Apex of Ikoria', 'Rosie Cotton of South Lane', 'Command Tower', 'Elvish Mystic', 'Llanowar Elves', 'Stomping Ground', 'Lush Portico', 'Professional Face-Breaker', 'Seedborn Muse', 'Basking Broodscale', ""Dollmaker's Shop // Porcelain Gallery"", 'Archivist of Oghma', ""Eladamri's Call""]"
['Sisay| Weatherlight Captain'],['W'],"[""Thassa's Oracle"", 'Faeburrow Elder', 'Demonic Tutor', 'Veil of Summer', 'Noble Hierarch', 'Watery Grave', 'Derevi| Empyrial Tactician', 'Chrome Mox', 'Smothering Tithe', 'Cyclonic Rift', 'City of Brass', 'Intuition', 'Savannah', 'Teferi| Time Raveler', 'Flusterstorm', 'Force of Negation', 'Deflecting Swat', 'Mental Misstep', ""Gaea's Cradle"", 'Gilded Drake', ""Lion's Eye Diamond"", 'Demonic Consultation', 'Fire Covenant', 'Badlands', 'Bayou', 'Mana Vault', 'Plateau', 'Scrubland', 'Tropical Island', 'Tundra', 'Taiga', 'Underground Sea', 'Volcanic Island', 'Underworld Breach', 'Kinnan| Bonder Prodigy', 'Emiel the Blessed', 'Mox Diamond', 'Polluted Delta', 'Chain of Vapor', 'Saheeli Rai', 'Swan Song', 'Bloom Tender', 'Brain Freeze', 'Gemstone Caverns', 'Tainted Pact', 'Exotic Orchard', 'Marsh Flats', 'Scalding Tarn', 'Misty Rainforest', 'Verdant Catacombs', 'Ragavan| Nimble Pilferer', 'Ignoble Hierarch', 'Rhystic Study', 'Boseiju| Who Endures', 'Otawara| Soaring City', ""An Offer You Can't Refuse"", 'Forbidden Orchard', 'Force of Will', 'Birds of Paradise', 'Diabolic Intent', 'Mox Amber', 'Mystic Remora', 'Vampiric Tutor', 'Worldly Tutor', 'Tyvar| Jubilant Brawler', 'The One Ring', 'Mount Doom', 'Invasion of Ikoria // Zilortha| Apex of Ikoria', 'Swords to Plowshares', 'Delighted Halfling', 'Orcish Bowmasters', 'Basalt Monolith', 'Finale of Devastation', 'Deadly Rollick', 'Fierce Guardianship', 'Talion| the Kindly Lord', ""Agatha's Soul Cauldron"", 'Snap', 'Command Tower', 'Kutzil| Malamet Exemplar', 'Deathrite Shaman', ""Sevinne's Reclamation"", 'Tinybones| the Pickpocket', 'Flooded Strand', 'Windswept Heath', 'Wooded Foothills', 'Opposition Agent', 'Tinybones Joins Up', 'Vraska Joins Up', 'Abrupt Decay', 'Mindbreak Trap', 'Path to Exile', 'Sol Ring', 'Arcane Signet', 'Fellwar Stone', 'Selvala| Heart of the Wilds', 'Mana Confluence', 'Lotho| Corrupt Shirriff', ""Assassin's Trophy""]"
"[""Yuriko| the Tiger's Shadow""]",['BU'],"['Island', 'Swamp', 'Command Tower', 'Demonic Tutor', 'Lotus Petal', 'Misdirection', 'Rhystic Study', 'Sol Ring', 'Universal Automaton', 'Spectral Sailor', 'Dark Ritual', ""Lim-Dûl's Vault"", 'Vampiric Tutor', 'Watery Grave', 'Consign // Oblivion', 'Fourth Bridge Prowler', 'Scalding Tarn', 'Wingcrafter', 'Memnite', 'Gush', 'Submerge', 'Phyrexian Walker', 'Changeling Outcast', 'Flusterstorm', 'Faerie Seer', 'Force of Negation', 'Force of Despair', 'Prismatic Vista', 'Fierce Guardianship', 'Mana Confluence', 'Dismember', 'Gitaxian Probe', 'Mental Misstep', 'Demonic Consultation', 'Ornithopter', 'Underground Sea', ""Thassa's Oracle"", 'Chrome Mox', 'Force of Will', 'Contagion', 'Mox Diamond', 'Mistblade Shinobi', 'Skullsnatcher', 'Mothdust Changeling', 'Ninja of the Deep Hours', 'Mox Amber', 'Doomsday', 'Sea Gate Restoration // Sea Gate| Reborn', ""Agadeem's Awakening // Agadeem| the Undercrypt"", 'Opposition Agent', 'Snow-Covered Island', 'Snow-Covered Swamp', 'Gemstone Caverns', 'Tainted Pact', 'Misty Rainforest', 'Marsh Flats', 'Verdant Catacombs', 'Silver-Fur Master', 'Otawara| Soaring City', ""Sakashima's Student"", 'Morphic Pool', ""An Offer You Can't Refuse"", 'Imperial Seal', ""Shizo| Death's Storehouse"", 'Mystical Tutor', 'Mystic Remora', 'Street Wraith', 'Orcish Bowmasters', 'Deadly Rollick', 'Commandeer', 'Bloodchief Ascension', 'Snuff Out', 'Roaming Throne', 'Brainstorm', 'Undercity Sewers', 'Bloodstained Mire', 'Flooded Strand', 'Polluted Delta', 'Temporal Trespass', 'Mindbreak Trap', 'Underground River', 'Satoru| the Infiltrator', 'Flare of Denial', 'Flare of Malice', 'Sink into Stupor // Soporific Springs', 'Fell the Profane // Fell Mire', 'Boggart Trawler // Boggart Bog', 'Hydroelectric Specimen // Hydroelectric Laboratory', 'Mockingbird', 'Kaito| Bane of Nightmares', 'Ingenious Infiltrator', 'Thousand-Faced Shadow', 'Moon-Circuit Hacker', 'Prosperous Thief', 'Shadow of Mortality', 'Tetsuko Umezawa| Fugitive', 'Ingenious Prodigy', 'Nanogene Conversion', 'Subtlety']"
"['Rograkh| Son of Rohgahh', 'Silas Renn| Seeker Adept']","['R', 'BU']","['Arcane Signet', 'Wishclaw Talisman', 'Goblin Welder', 'City of Traitors', 'Culling the Weak', 'Cabal Ritual', 'Grinding Station', 'Paradise Mantle', 'Pact of Negation', 'Diabolic Intent', 'Force of Will', 'Necropotence', 'Mystical Tutor', 'Demonic Tutor', 'Mnemonic Betrayal', 'Watery Grave', 'Lotus Petal', 'Mox Opal', 'Rite of Flame', 'Blood Crypt', 'Brain Freeze', 'Daze', 'Grim Monolith', 'Snap', ""Bolas's Citadel"", 'Grim Tutor', 'Talisman of Creativity', 'Deflecting Swat', 'Deadly Rollick', 'Fierce Guardianship', 'Sol Ring', 'Badlands', ""Lion's Eye Diamond"", 'Timetwister', 'Wheel of Fortune', 'Underground Sea', 'Volcanic Island', 'Mana Confluence', 'Gitaxian Probe', 'Mental Misstep', ""Praetor's Grasp"", 'Ad Nauseam', 'Springleaf Drum', 'Rhystic Study', 'Gamble', 'Phyrexian Tower', ""Yawgmoth's Will"", 'Windfall', 'Final Fortune', 'Mystic Remora', ""Thassa's Oracle"", 'Underworld Breach', 'Chain of Vapor', 'Mox Amber', 'Infernal Plunge', 'Flusterstorm', 'Mindbreak Trap', 'Simian Spirit Guide', 'Chrome Mox', 'Talisman of Indulgence', 'Talisman of Dominance', 'Tainted Pact', 'Command Tower', 'Scalding Tarn', 'Misty Rainforest', 'Marsh Flats', 'Arid Mesa', 'Flooded Strand', 'Polluted Delta', 'Bloodstained Mire', 'Ancient Tomb', 'Verdant Catacombs', 'Wooded Foothills', 'Vampiric Tutor', ""Jeska's Will"", 'Birgi| God of Storytelling // Harnfel| Horn of Bounty', 'Gemstone Caverns', 'Ragavan| Nimble Pilferer', 'Otawara| Soaring City', 'Guild Artisan', 'Imperial Seal', 'Mana Vault', ""Warrior's Oath"", 'City of Brass', 'Entomb', 'Last Chance', 'Borne Upon a Wind', 'Beseech the Mirror', 'Undercity Sewers', 'Flare of Duplication', 'Necrodominance', 'Valley Floodcaller', 'Demonic Consultation', 'Pyroblast', 'Dark Ritual', 'Brainstorm', 'Mox Diamond', 'Defense Grid']"
